Année,Région,Index,Source,Secteur,Sous-Secteur,Sous-sous-Secteur,Total,CO2 (kt),CH4 (kt),N2O (kt),HFCs (kt CO2eq),PFCs (kt CO2eq),SF6 (kt),NF3 (kt),Total (kt CO2eq)
1990,Nouveau-Brunswick,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,176.8266369,0.015167556,0.004775018,0,0,0,0,178.5167082
1990,Nouveau-Brunswick,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,199.1690689,0.421053767,0.003989629,0,0,0,0,212.0158262
1990,Nouveau-Brunswick,25,Industrie lourde,,,,o,1784.339634,0.205132282,0.083941254,0,0,0,0,1812.32777
1990,Nouveau-Brunswick,26,Industrie lourde,Exploitation minière,,,,231.7871408,0.018301776,0.003151716,0,0,0,0,233.1347953
1990,Nouveau-Brunswick,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,94.62533002,0.00743667,0.000802579,0,0,0,0,95.04624027
1990,Nouveau-Brunswick,28,Industrie lourde,Pâtes et papiers,,,,1298.656582,0.159561711,0.079200328,0,0,0,0,1324.112397
1990,Nouveau-Brunswick,29,Industrie lourde,Sidérurgie,,,,4.076479462,0.006349841,0.000123246,0,0,0,0,4.286935108
1990,Nouveau-Brunswick,30,Industrie lourde,Ciment,,,,4.076479462,0.006349841,0.000123246,0,0,0,0,4.286935108
1990,Nouveau-Brunswick,31,Industrie lourde,Chaux et gypse,,,,104.2153352,0.00078259,0.000416891,0,0,0,0,104.3477239
1990,Nouveau-Brunswick,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,46.90228614,0.006349852,0.000123249,0,0,0,0,47.1127429
1990,Nouveau-Brunswick,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,628.2866062,0.041847395,0.0098235,0,0,0,0,632.0615607
1990,Nouveau-Brunswick,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,226.3865892,0.013693874,0.005468115,0,0,0,0,228.2190681
1990,Nouveau-Brunswick,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,155.6727473,0.018803485,0.00232365,0,0,0,0,156.8150121
1990,Nouveau-Brunswick,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,246.2272697,0.009350036,0.002031735,0,0,0,0,247.0274805
1990,Nouveau-Brunswick,33,Bâtiments,,,,o,1505.409596,3.836561199,0.064284431,0,0,0,0,1629.868683
1990,Nouveau-Brunswick,34,Bâtiments,Industrie des services,,,,587.304478,0.00695918,0.02582156,0,0,0,0,594.3420485
1990,Nouveau-Brunswick,35,Bâtiments,Résidentiel,,,,918.1051176,3.829602019,0.038462871,0,0,0,0,1035.526635
1990,Nouveau-Brunswick,40,Déchets,,,,o,0.076569007,27.00961374,0.073781816,0,0,0,0,775.8979351
1990,Nouveau-Brunswick,41,Déchets,Déchets solides,,,,0,25.07785668,0.008441392,0,0,0,0,704.4169557
1990,Nouveau-Brunswick,42,Déchets,Eaux usées,,,,0.00978,1.926186656,0.065237756,0,0,0,0,71.23101165
1990,Nouveau-Brunswick,43,Déchets,Incinération des déchets,,,,0.066789007,0.005570408,0.000102669,0,0,0,0,0.249967716
1990,Nouveau-Brunswick,36,Agriculture,,,,o,143.0855619,8.663922225,0.486192351,0,0,0,0,514.5163573
1990,Nouveau-Brunswick,37,Agriculture,Utilisation de combustibles à la ferme,,,,78.77279634,0.003801873,0.000889811,0,0,0,0,79.11504862
1990,Nouveau-Brunswick,38,Agriculture,Cultures,,,,64.31276561,0.000593892,0.245061908,0,0,0,0,129.2708002
1990,Nouveau-Brunswick,39,Agriculture,Élevage,,,,0,8.65952646,0.240240632,0,0,0,0,306.1305085
1990,Québec,0,Total,,,,o,62545.06509,364.1088278,14.59508399,0,5738.46328,0.103986196,1.88636E-05,84790.25211
1990,Québec,1,Pétrole et gaz,,,,o,3800.085609,15.88130457,0.052197663,0,0,0,0,4258.594517
1990,Québec,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,25.00216043,13.02579109,0.000558341,0,0,0,0,389.8722712
1990,Québec,3,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production et traitement du gaz naturel,,,0,0.0349874,0,0,0,0,0,0.9796472
1990,Québec,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,25.00216043,12.99080369,0.000558341,0,0,0,0,388.892624
1990,Québec,13,Pétrole et gaz,Industrie aval du pétrole et du gaz,,,o,3775.083448,2.855513477,0.051639322,0,0,0,0,3868.722246
1990,Québec,14,Pétrole et gaz,Industrie aval du pétrole et du gaz,Raffinage du pétrole,,,3774.80057,0.78427379,0.051632565,0,0,0,0,3810.442866
1990,Québec,15,Pétrole et gaz,Industrie aval du pétrole et du gaz,Distribution du gaz naturel,,,0.282878097,2.071239688,6.7574E-06,0,0,0,0,58.27938006
1990,Québec,16,Électricité,,,,,1482.360041,0.07005095,0.029572151,0,0,0.001612234,0,1530.045585
1990,Québec,17,Transports,,,,o,23435.49663,5.353639316,3.892993381,0,0,0,0,24617.04178
1990,Québec,18,Transports,Transport de passagers,,,o,17333.11617,2.508995797,3.536233965,0,0,0,0,18340.47006
1990,Québec,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,15673.4122,2.377815009,3.468594362,0,0,0,0,16659.16852
1990,Québec,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,1659.703979,0.131180789,0.067639603,0,0,0,0,1681.301536
1990,Québec,21,Transports,Transport de marchandises,,,o,4726.272212,0.339764181,0.329564252,0,0,0,0,4823.120135
1990,Québec,22,Transports,Transport de marchandises,"Camions lourds, trains",,,4000.631992,0.27323345,0.309273583,0,0,0,0,4090.240028
1990,Québec,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,725.6402199,0.066530731,0.020290669,0,0,0,0,732.8801076
1990,Québec,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,1376.108244,2.504879338,0.027195164,0,0,0,0,1453.451584
1990,Québec,25,Industrie lourde,,,,o,16810.05977,2.026265329,0.531141483,0,5738.410472,0.102306742,0,25150.16661
1990,Québec,26,Industrie lourde,Exploitation minière,,,,2413.550014,0.121714039,0.018836491,0,0,0,0,2421.949678
1990,Québec,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,4510.036913,0.201758523,0.027068085,0,5738.410472,0.102306742,0,12665.47811
1990,Québec,28,Industrie lourde,Pâtes et papiers,,,,4468.418892,0.67343777,0.178757546,0,0,0,0,4534.6459
1990,Québec,29,Industrie lourde,Sidérurgie,,,,1262.299258,0.214420466,0.014365071,0,0,0,0,1272.109775
1990,Québec,30,Industrie lourde,Ciment,,,,2499.137352,0.128966339,0.015507035,0,0,0,0,2506.857774
1990,Québec,31,Industrie lourde,Chaux et gypse,,,,514.867715,0.018121544,0.002283268,0,0,0,0,515.9801842
1990,Québec,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,1141.749623,0.667846648,0.274323986,0,0,0,0,1233.145186
1990,Québec,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,5492.475018,0.875800402,0.100412554,0,0.05280795,6.72195E-05,1.88636E-05,5545.542927
1990,Québec,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,3661.029591,0.689083893,0.073768712,0,0.05280795,6.72195E-05,1.88636E-05,3701.808819
1990,Québec,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,1271.220347,0.165432201,0.020369737,0,0,0,0,1281.250429
1990,Québec,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,560.22508,0.021284308,0.006274105,0,0,0,0,562.4836785
1990,Québec,33,Bâtiments,,,,o,10663.5474,24.99678491,0.541970242,0,0,0,0,11507.07949
1990,Québec,34,Bâtiments,Industrie des services,,,,4532.516852,0.461237574,0.289777503,0,0,0,0,4622.222542
1990,Québec,35,Bâtiments,Résidentiel,,,,6131.03055,24.53554734,0.252192739,0,0,0,0,6884.856952
1990,Québec,40,Déchets,,,,o,99.15545899,164.1046425,0.776854636,0,0,0,0,4899.951926
1990,Québec,41,Déchets,Déchets solides,,,,0,158.9341844,0.098696541,0,0,0,0,4476.311748
1990,Québec,42,Déchets,Eaux usées,,,,0,5.141657285,0.460490016,0,0,0,0,265.9962583
1990,Québec,43,Déchets,Incinération des déchets,,,,99.15545899,0.028800733,0.217668079,0,0,0,0,157.6439205
1990,Québec,36,Agriculture,,,,o,761.8851635,150.8003398,8.669941881,0,0,0,0,7281.829277
1990,Québec,37,Agriculture,Utilisation de combustibles à la ferme,,,,546.7529956,0.027545443,0.008920344,0,0,0,0,549.8881592
1990,Québec,38,Agriculture,Cultures,,,,215.1321678,0.009664704,4.455638302,0,0,0,0,1396.146929
1990,Québec,39,Agriculture,Élevage,,,,0,150.7631297,4.205383235,0,0,0,0,5335.794188
1990,Ontario,0,Total provincial de l'inventaire,,,,o,145859.5996,557.3272358,58.6244694,813.155296,0,0.033577124,0,178602.4643
1990,Ontario,1,Pétrole et gaz,,,,o,9186.531735,54.55725995,0.154218079,0,0,0,0,10755.0028
1990,Ontario,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,2374.226701,32.6084332,0.063947848,0,0,0,0,3304.209011
1990,Ontario,3,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production et traitement du gaz naturel,,,188.7584725,3.196230883,0.006452963,0,0,0,0,279.9629725
1990,Ontario,4,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,,o,8.97751142,1.819046118,8.76397E-05,0,0,0,0,59.93402725
1990,Ontario,5,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,Production de pétrole léger classique,,8.97751142,1.819046118,8.76397E-05,0,0,0,0,59.93402725
1990,Ontario,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,2176.490717,27.5931562,0.057407245,0,0,0,0,2964.312011
1990,Ontario,13,Pétrole et gaz,Industrie aval du pétrole et du gaz,,,o,6812.305033,21.94882676,0.090270231,0,0,0,0,7450.793794
1990,Ontario,14,Pétrole et gaz,Industrie aval du pétrole et du gaz,Raffinage du pétrole,,,6781.29682,1.343293843,0.089523226,0,0,0,0,6842.632703
1990,Ontario,15,Pétrole et gaz,Industrie aval du pétrole et du gaz,Distribution du gaz naturel,,,31.00821292,20.60553292,0.000747005,0,0,0,0,608.1610907
1990,Ontario,16,Électricité,,,,,25489.47049,0.270627149,0.36791157,0,0,0.003344088,0,25673.13069
1990,Ontario,17,Transports,,,,o,39350.66548,9.200848428,6.421701567,0,0,0,0,41310.04015
1990,Ontario,18,Transports,Transport de passagers,,,o,28620.33047,4.201924797,5.557091277,0,0,0,0,30210.61356
1990,Ontario,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,25935.77866,4.027161647,5.445280028,0,0,0,0,27491.53839
1990,Ontario,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,2684.551816,0.174763151,0.11181125,0,0,0,0,2719.075165
1990,Ontario,21,Transports,Transport de marchandises,,,o,8425.402663,0.661232796,0.818838901,0,0,0,0,8660.90949
1990,Ontario,22,Transports,Transport de marchandises,"Camions lourds, trains",,,7808.142015,0.63175871,0.801267877,0,0,0,0,8038.167246
1990,Ontario,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,617.2606486,0.029474086,0.017571024,0,0,0,0,622.7422445
1990,Ontario,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,2304.932347,4.337690835,0.045771388,0,0,0,0,2438.517108
1990,Ontario,25,Industrie lourde,,,,o,31253.2244,5.239940509,35.25240824,813.155296,0,0.030122473,0,42262.86433
1990,Ontario,26,Industrie lourde,Exploitation minière,,,,1116.207453,0.230430731,0.019873449,0,0,0,0,1127.925977
1990,Ontario,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,835.336132,0.224688572,0.015082002,0,0,0.030122473,0,1553.502258
1990,Ontario,28,Industrie lourde,Pâtes et papiers,,,,3201.108943,0.828176491,0.111576012,0,0,0,0,3253.865528
1990,Ontario,29,Industrie lourde,Sidérurgie,,,,14972.80877,0.735719945,0.116189477,0,0,0,0,15024.19914
1990,Ontario,30,Industrie lourde,Ciment,,,,4581.15637,0.151430492,0.021872782,0,0,0,0,4591.192711
1990,Ontario,31,Industrie lourde,Chaux et gypse,,,,1742.699415,0.05831632,0.006686974,0,0,0,0,1746.10432
1990,Ontario,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,4803.907315,3.011177958,34.96112755,813.155296,0,0,0,14966.07439
1990,Ontario,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,12747.75634,2.347169918,0.217788709,0,0,0.000110563,0,12873.78934
1990,Ontario,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,9804.543075,2.041539836,0.179902133,0,0,0.000110563,0,9911.978487
1990,Ontario,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,2668.255405,0.296413146,0.03564806,0,0,0,0,2686.001709
1990,Ontario,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,274.9578595,0.009216937,0.002238516,0,0,0,0,275.8091406
1990,Ontario,33,Bâtiments,,,,o,26251.68137,31.32930113,0.79930745,0,0,0,0,27340.71827
1990,Ontario,34,Bâtiments,Industrie des services,,,,9633.421125,1.913469918,0.398962045,0,0,0,0,9792.723224
1990,Ontario,35,Bâtiments,Résidentiel,,,,16618.26024,29.41583121,0.400345405,0,0,0,0,17547.99505
1990,Ontario,40,Déchets,,,,o,48.15738884,247.2500338,1.608158458,0,0,0,0,7397.320327
1990,Ontario,41,Déchets,Déchets solides,,,,0,238.0091763,0.129453193,0,0,0,0,6698.562033
1990,Ontario,42,Déchets,Eaux usées,,,,3.329230634,9.171977875,1.39951372,0,0,0,0,631.015747
1990,Ontario,43,Déchets,Incinération des déchets,,,,44.82815821,0.068879654,0.079191545,0,0,0,0,67.74254791
1990,Ontario,36,Agriculture,,,,o,1532.112351,207.1320549,13.80297532,0,0,0,0,10989.59835
1990,Ontario,37,Agriculture,Utilisation de combustibles à la ferme,,,,1285.692544,0.147363205,0.021721129,0,0,0,0,1295.574813
1990,Ontario,38,Agriculture,Cultures,,,,246.4198075,0.100343303,7.180601151,0,0,0,0,2152.088725
1990,Ontario,39,Agriculture,Élevage,,,,0,206.8843484,6.600653039,0,0,0,0,7541.934811
1990,Manitoba,0,Total provincial de l'inventaire,,,,o,12256.74442,148.6542839,7.266598588,0,0,0.000189043,0,18349.1555
1990,Manitoba,1,Pétrole et gaz,,,,o,879.1862301,24.18621241,0.022146549,0,0,0,0,1562.269013
1990,Manitoba,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,869.1671398,23.02968709,0.021883648,0,0,0,0,1519.797545
1990,Manitoba,4,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,,o,58.00174781,6.89250369,0.000388132,0,0,0,0,251.0947062
1990,Manitoba,5,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,Production de pétrole léger classique,,58.00174781,6.89250369,0.000388132,0,0,0,0,251.0947062
1990,Manitoba,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,811.165392,16.1371834,0.021495516,0,0,0,0,1268.702839
1990,Manitoba,13,Pétrole et gaz,Industrie aval du pétrole et du gaz,,,o,10.01909033,1.15652532,0.000262901,0,0,0,0,42.47146804
1990,Manitoba,14,Pétrole et gaz,Industrie aval du pétrole et du gaz,Raffinage du pétrole,,,0.054865,0,0,0,0,0,0,0.054865
1990,Manitoba,15,Pétrole et gaz,Industrie aval du pétrole et du gaz,Distribution du gaz naturel,,,9.964225326,1.15652532,0.000262901,0,0,0,0,42.41660304
1990,Manitoba,16,Électricité,,,,,515.875292,0.008496911,0.010629648,0,0,0.000189043,0,523.3725662
1990,Manitoba,17,Transports,,,,o,4737.805674,1.446282955,0.682200882,0,0,0,0,4959.084831
1990,Manitoba,18,Transports,Transport de passagers,,,o,2970.60267,0.451181762,0.479617252,0,0,0,0,3110.334331
1990,Manitoba,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,2505.184324,0.412415271,0.459444687,0,0,0,0,2638.484793
1990,Manitoba,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,465.4183468,0.038766491,0.020172565,0,0,0,0,471.8495383
1990,Manitoba,21,Transports,Transport de marchandises,,,o,1317.853811,0.098839332,0.192263559,0,0,0,0,1371.571155
1990,Manitoba,22,Transports,Transport de marchandises,"Camions lourds, trains",,,1218.968747,0.091585944,0.189104792,0,0,0,0,1271.645924
1990,Manitoba,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,98.8850634,0.007253388,0.003158767,0,0,0,0,99.92523149
1990,Manitoba,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,449.3491933,0.896261862,0.010320071,0,0,0,0,477.1793443
1990,Manitoba,25,Industrie lourde,,,,o,1420.574996,0.225837824,0.094408897,0,0,0,0,1451.916813
1990,Manitoba,26,Industrie lourde,Exploitation minière,,,,149.8003828,0.039011686,0.005743794,0,0,0,0,152.4148154
1990,Manitoba,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,335.4568836,0.030813557,0.005706137,0,0,0,0,337.8317896
1990,Manitoba,28,Industrie lourde,Pâtes et papiers,,,,256.8324096,0.044815427,0.012183405,0,0,0,0,261.3158438
1990,Manitoba,29,Industrie lourde,Sidérurgie,,,,51.53046246,0.029299397,0.00127635,0,0,0,0,52.68907843
1990,Manitoba,30,Industrie lourde,Ciment,,,,225.5407697,0.033531086,0.001635007,0,0,0,0,226.9129169
1990,Manitoba,31,Industrie lourde,Chaux et gypse,,,,105.2205743,0.001472935,0.00041465,0,0,0,0,105.3716986
1990,Manitoba,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,296.193514,0.046893736,0.067449554,0,0,0,0,315.3806704
1990,Manitoba,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,764.3616915,0.16908466,0.011979779,0,0,0,0,772.2707035
1990,Manitoba,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,421.6090327,0.103010908,0.007647952,0,0,0,0,426.5200454
1990,Manitoba,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,309.3922615,0.064526726,0.004046251,0,0,0,0,312.2712663
1990,Manitoba,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,33.36039736,0.001547025,0.000285576,0,0,0,0,33.47939174
1990,Manitoba,33,Bâtiments,,,,o,2997.201318,3.155416338,0.090250717,0,0,0,0,3109.469416
1990,Manitoba,34,Bâtiments,Industrie des services,,,,1422.04351,0.205656089,0.049038734,0,0,0,0,1440.797145
1990,Manitoba,35,Bâtiments,Résidentiel,,,,1575.157808,2.949760249,0.041211983,0,0,0,0,1668.67227
1990,Manitoba,40,Déchets,,,,o,0.473610391,30.45927387,0.142685503,0,0,0,0,891.1449372
1990,Manitoba,41,Déchets,Déchets solides,,,,0,29.29892324,0.007451598,0,0,0,0,822.3445243
1990,Manitoba,42,Déchets,Eaux usées,,,,0,1.154265289,0.135080442,0,0,0,0,68.11574531
1990,Manitoba,43,Déchets,Incinération des déchets,,,,0.473610391,0.00608534,0.000153463,0,0,0,0,0.684667568
1990,Manitoba,36,Agriculture,,,,o,941.265604,89.00367896,6.212296613,0,0,0,0,5079.627217
1990,Manitoba,37,Agriculture,Utilisation de combustibles à la ferme,,,,812.6786055,0.151082359,0.008399836,0,0,0,0,819.1348681
1990,Manitoba,38,Agriculture,Cultures,,,,128.5869986,4.359599879,5.108890775,0,0,0,0,1604.511851
1990,Manitoba,39,Agriculture,Élevage,,,,0,84.49299673,1.095006001,0,0,0,0,2655.980499
1990,Saskatchewan,0,Total provincial de l'inventaire,,,,o,28296.02732,663.9430417,8.700881886,0,0,7.74647E-05,0,49193.98661
1990,Saskatchewan,1,Pétrole et gaz,,,,o,4171.971434,479.0833617,0.088901807,0,0,0,0,17609.86454
1990,Saskatchewan,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,3468.975657,467.3711814,0.079144129,0,0,0,0,16576.34193
1990,Saskatchewan,3,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production et traitement du gaz naturel,,,493.4128402,40.74041374,0.014930277,0,0,0,0,1638.100948
1990,Saskatchewan,4,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,,o,892.858624,396.4841753,0.009171647,0,0,0,0,11996.84602
1990,Saskatchewan,5,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,Production de pétrole léger classique,,671.0594379,121.035766,0.00407138,0,0,0,0,4061.139802
1990,Saskatchewan,6,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,Production de pétrole lourd classique,,221.7991861,275.4484093,0.005100267,0,0,0,0,7935.706216
1990,Saskatchewan,8,Pétrole et gaz,Industrie amont du pétrole et du gaz,Sables bitumineux et production de pétrole lourd thermique,,o,562.0526747,2.47002605,0.013498617,0,0,0,0,634.7905376
